3.716451,0.951563,9.7E-5,7.917291,9.865692,0.348327,42.503361,54.504275,8.547002,0.4036,0.0
7.909957,74.509879,0.948994,183.298737,192.222432,213.031484,8529.497499,8527.297938,9107.81404,26.819157,0.0
-0.011788657903752683,1.7397995088241769,3.452069163893303,1.2666378401774752,1.201388052228802,0.7958232831523465,0.5277299977269042,0.553294716584424,0.9155440126374248,2.0947851235806914,0.0,-3.672975764783683
